Provider_ID,Date_Create,Time_Create,Reviewer,Subject,Casenote,Seq_No,Source,Updt_time_stamp,
"000000018","2/28/2013","10:20:18 AM","LMILWARD","Correspondence","Sent Lisa a response letter regarding the CFC Focused Verification Report.  I will be following up with her periodically on the areas of challenge that were identified during the Focused Review.","68201","","3/4/2013 10:24:07 AM",
"000000018","3/8/2013","2:03:41 PM","LMILWARD","General Inquiry","Called Lisa McGlothlin, Program Manager, to schedule annual CFC Compliance Review.  Review is scheduled for May 23 and 24, 2013.  Scheduling letter will be sent out in mid-April.","70956","","6/17/2013 2:05:54 PM",
"000000018","4/12/2013","2:05:54 PM","LMILWARD","Correspondence","Scheduling letter was sent out to Lisa McGlothlin and James Stone, fiscal agent representative.","70957","","6/17/2013 2:07:00 PM",
"000000018","4/18/2013","2:07:00 PM","LMILWARD","General Inquiry","Lisa called with a question regarding what was needed for the Monthly Manager's report during the review.  I clarified for her that this is the service delay report that she submits to DHS.","70958","","6/17/2013 2:08:03 PM",
"000000018","5/9/2013","2:09:09 PM","LMILWARD","Correspondence","Received Case Manager listings from Lisa McGlothlin at the CFC.","70960","","6/17/2013 2:09:42 PM",
"000000018","5/9/2013","2:38:39 PM","LMILWARD","General Inquiry","I spoke with Lisa McGlothlin today about an issue that was brought to my attention by Cheryl Penman.  Cheryl said that she was being told that she can not take referrals for initial evaluations if she can't physically be at the initial IFSP meeting.  Cheryl stated that this is not fair and other providers get to call into meetings.  I stated that the CFC Procedural Manual does allow for providers to call in - but that this should be the exception, not the rule. 

Lisa said that the policy at the CFC is that the provider must be available by phone or in person.  She said that she would clarify/remind all of her service coordinators about this policy immediately.

Called Cheryl back to tell her this and left a message explaining what Lisa had said.","71259","","7/10/2013 2:44:59 PM",
"000000018","5/14/2013","2:08:03 PM","LMILWARD","Correspondence","Faxed Files for Review form to Lisa.  Called to confirm that it was received.","70959","","6/17/2013 2:09:09 PM",
"000000018","5/23/2013","2:09:42 PM","LMILWARD","Meeting","Conducted first day of CFC Compliance Review.  Please note that Alicia Caver, Program Director was present this day and completed the Administrative part of the review.","70961","","6/17/2013 2:10:40 PM",
"000000018","5/24/2013","2:10:40 PM","LMILWARD","Meeting","Conducted second day of annual Compliance Review.  Completed exit meeting around 1 pm.  Please see report for detailed findings.","70962","","6/17/2013 2:11:39 PM",
"000000018","5/28/2013","2:11:39 PM","LMILWARD","General Inquiry","Completed parent names and contact information and faxed to Dee, Parent Advocate.  Printed off a corrected copy of the Administrative report (it had not printed correctly at the CFC) and mailed it to Lisa McGlothlin for her records.","70963","","6/17/2013 2:13:17 PM",
"000000018","6/5/2013","2:13:17 PM","LMILWARD","Correspondence","Received CAP from Lisa today via email.  I was at a CFC review and then leaving for vacation until June 17.  I emailed Lisa to let her know that I had received and that I would be able to review it during the week of June 17.","70964","","6/17/2013 2:14:52 PM",
"000000018","6/17/2013","2:14:52 PM","LMILWARD","Correspondence","I reviewed Lisa's CAP today.

It looks good and everything appears to be addressed.

Sent CAP approval letter to Lisa.

Updated case notes, scanned file for DHS.  This file is now closed until the six month CAP review process.","70965","","6/17/2013 2:16:07 PM",
"000000018","9/4/2013","9:09:44 AM","LMILWARD","FOCUS","I sent a letter today that listed out additional resources that Lisa might want to explore in response to the Focused Review that the CFC participated in during 2012.  The suggestions in the letter come from The EI Partners Group.","72222","","9/6/2013 9:11:12 AM",
"000000018","10/23/2013","10:12:35 AM","LMILWARD","General Inquiry","Lisa McGlothlin called with a question.  She has a child who is getting speech therapy services 1x/week individually in the home.  At the most recent IFSP, it was recommended that the child also begin to receive group speech services.  Lisa wanted to know if a justification to increase services should be done.  I told that yes, it should be done.  This is required due to the fact that the child was receiving speech services 1x/week, but now will be getting an increase in speech services.  There will also need to be a natural environments worksheet completed since I am assuming that the group therapy is not in a natural environment.","73646","","11/6/2013 10:17:30 AM",
"000000018","12/9/2013","8:03:58 AM","LMILWARD","Correspondence","Sent out six month CAP review letter to Lisa McGlothlin.  Six month review is due to the monitoring office by January 10, 2014.","75308","","1/16/2014 8:04:52 AM",
"000000018","1/8/2014","8:04:53 AM","LMILWARD","Correspondence","Received CAP six month review/update via USPS.","75309","","1/16/2014 8:05:38 AM",
"000000018","1/15/2014","8:05:38 AM","LMILWARD","General Inquiry","Reviewed the CAP update that was sent in by Lisa.  It all looks great, with the exception that it did not address the Administrative Code finding.  This finding was that the CFC did not maintain an Inventory List.

Emailed Lisa to ask her to send me what she had to document that this violation was being worked on.

Lisa emailed her inventory list (dated July 2013) to me.

CAP six month update is now approved.  Sent out approval letter.

This review is now closed.","75310","","1/16/2014 8:09:11 AM",
"000000018","2/28/2014","12:32:44 PM","LMILWARD","General Inquiry","Called Lisa McGlothlin and left a message about scheduling the annual compliance review.  I am looking at the dates of April 29 and 30.

Lisa called back and we discussed the review.  She has requested pushing back her review as late as possible.  The health department is keeping CFC very busy with health care enrollment, in addition to regular CFC duties.  Lisa mentioned that Delreen Schmidt-Lenz had told her that it should be possible to switch with the Effingham CFC.  I will call Rita Wahl, program manager at the Effingham CFC and then call Lisa back to confirm the dates of the review.","81393","","7/23/2014 12:36:36 PM",
"000000018","3/11/2014","12:36:36 PM","LMILWARD","General Inquiry","After speaking with Rita Wahl and confirming that the Effingham CFC would do their review the last week in April, I contacted Lisa McGlothlin today and confirmed that the Springfield CFC review would take place on June 24 and 25, 2014.","81394","","7/23/2014 12:38:11 PM",
"000000018","5/16/2014","12:38:11 PM","LMILWARD","Correspondence","Sent out scheduling letter to Lisa McGlothling and Fiscal Agent representative.","81395","","7/23/2014 12:39:20 PM",
"000000018","6/2/2014","12:39:21 PM","LMILWARD","Correspondence","Received case manager's listings for each service coordinator from Lisa via fax.","81396","","7/23/2014 12:40:54 PM",
"000000018","6/16/2014","12:40:54 PM","LMILWARD","Correspondence","Sent Files for Review Form to Lisa via fax.  Called to make sure that it was received.","81397","","7/23/2014 12:41:40 PM",
"000000018","6/24/2014","12:41:40 PM","LMILWARD","General Inquiry","Called Lisa at 7:15 am to ler her know that Eileen DeRoze of DHS would be joining us on the visit today.

Arrived at the CFC at 9 am for the first day of the review.  Lisa had received a call from Eileen that she would not be able to attend the review after all.

Completed Day 1 of review.","81398","","7/23/2014 12:44:07 PM",
"000000018","6/25/2014","12:44:07 PM","LMILWARD","Meeting","Second day of review was completed with this writer compiling final report at the Monitoring Office.  Arrived at CFC at 10 am to see if Lisa had any comment/input on the findings given to her on the first day.  She did not, so the report was final.  Exit meeting at 11 am with all of the CFC staff.  Good discussion about findings listed on the report and the importance of case noting so that a stranger can read and understand the matrerial.  CAP is due to the monitoring office by July 25, 2014.","81399","","7/23/2014 12:47:25 PM",
"000000018","6/25/2014","12:50:07 PM","LMILWARD","Correspondence","Parent names and contact information were faxed to Dee.","81402","","7/23/2014 12:50:35 PM",
"000000018","7/17/2014","12:47:25 PM","LMILWARD","Correspondence","Received CAP via fax today.  This writer is going on vacation, so will review it and send out letter no later than July 25, 2014.","81400","","7/23/2014 12:48:24 PM",
"000000018","7/23/2014","12:48:24 PM","LMILWARD","General Inquiry","Reviewed CAP today.  CAP is not in required CAP format, but appears to address #1-5, so it will be accepted this year.

CAP approval letter was sent out to Lisa McGlothlin.","81401","","7/23/2014 12:50:07 PM",
"000000018","7/23/2014","12:50:35 PM","LMILWARD","General Inquiry","Case notes updated and file scanned for DHS.

This review is now closed until the six month review follow up.","81403","","7/23/2014 12:51:28 PM",
"000000018","12/19/2014","2:45:16 PM","LMILWARD","Correspondence","Sent letter to Lisa McGlothlin requesting six month CAP update.  This update is due to the monitoring office by January 19, 2015.","85038","","1/14/2015 2:49:29 PM",
"000000018","1/14/2015","2:49:29 PM","LMILWARD","Correspondence","Received six month CAP update via regular mail today.  Reviewed the update and it is appropriate. Sent out letter to Lisa McGlothlin stating that the update is appropriate.","85039","","1/14/2015 2:50:39 PM",
"000000019","3/30/2007","1:59:53 PM","LMILWARD","General Inquiry","Leigh Milward contacted Debbie Floyd to arrange for CFC #19 annual review.  Visit scheduled for May 2 and 3, 2007.  Explained that the tool had been modified slightly and would be available on the website.  Explained that the family survey process would be different this year.  Told Debbie to call if she had any questions before the visit.","8432","","5/1/2007 2:23:07 PM",
"000000019","4/2/2007","2:02:20 PM","LMILWARD","Correspondence","Sent scheduling letter to Dennis Crowley and Debbie Floyd.","8433","","4/30/2007 2:03:39 PM",
"000000019","4/24/2007","11:36:33 AM","LMILWARD","Correspondence","Spoke tietheitwhskgh","7833","","4/24/2007 11:37:05 AM",
"000000019","4/24/2007","2:03:39 PM","LMILWARD","general Inquiry","Received case load and service coordinator hire dates from Debbie Floyd.","8434","","5/1/2007 2:23:22 PM",
"000000019","4/30/2007","2:04:48 PM","LMILWARD","General Inquiry","Called Debbie Floyd to give her the names of the service coordinators that we would like to interview.  Left message on her voice mail.","8435","","4/30/2007 2:05:54 PM",
"000000019","5/1/2007","2:16:42 PM","LMILWARD","General Inquiry","Spoke with Debbie Floyd and we changed the service coordinator to be interviewed from Carol Murphy to Beth Wood.","8436","","5/3/2007 2:17:48 PM",
"000000019","5/1/2007","2:20:29 PM","LMILWARD","Correspondence","Faxed file list and service coordinator's names to Debbie Floyd.","8437","","5/1/2007 2:21:28 PM",
"000000019","5/2/2007","2:17:48 PM","LMILWARD","Meeting","Conducted review.","8438","","5/3/2007 2:18:34 PM",
"000000019","5/3/2007","2:18:34 PM","LMILWARD","Meeting","Conducted review and exit conference.","8439","","5/3/2007 2:20:39 PM",
"000000019","5/11/2007","8:42:58 AM","LMILWARD","General Inquiry","Left message for Debbie Floyd.  Explained to her that the violation cited for record review #9 had been in error.  Alicia told me that we could accept a letter from an employer as proof of income.  I told Debbie that I would be sending out a corrected report next week.","8440","","5/15/2007 8:45:15 AM",
"000000019","5/15/2007","8:45:15 AM","LMILWARD","Correspondence","Sent to Debbie Floyd the corrected page 1 and 2 of the monitoring report to reflect no violation for File Review #9.  Shredded original page 1 and 2.","8441","","5/15/2007 8:47:08 AM",
"000000019","5/31/2007","1:50:36 PM","LMILWARD","Correspondence","Received CAP from Debbie Floyd.","8442","","7/30/2007 1:51:17 PM",
"000000019","6/1/2007","1:51:17 PM","LMILWARD","Correspondence","Sent CAP approval letter to Debbie Floyd.  2007 review is now closed.  Copied information and sent to DHS.","8443","","7/30/2007 2:52:33 PM",
"000000019","3/10/2008","11:52:46 AM","LMILWARD","General Inquiry","Contacted Debbie Floyd to schedule the annual monitoring review.  Review scheduled for April 15, 2008 at 8 am.  Sent out scheduling letter and CFC tool.","14491","","7/2/2008 11:54:14 AM",
"000000019","4/8/2008","11:54:14 AM","LMILWARD","Correspondence","Received case load lists from Debbie Floyd.","14492","","7/2/2008 11:55:01 AM",
"000000019","4/11/2008","11:55:01 AM","LMILWARD","Correspondence","Left messasge with Debbie Floyd about the service coordinator interview and that I would fax the list of files to be reviewed on Monday afternoon.  Told her to call if she had any questions.","14493","","7/2/2008 11:56:36 AM",
"000000019","4/14/2008","11:56:36 AM","LMILWARD","Correspondence","Faxed child names to Debbie Floyd.  Left message to check to be sure that the fax was received.","14494","","7/2/2008 11:57:28 AM",
"000000019","4/15/2008","11:57:28 AM","LMILWARD","Meeting","Conducted annual review today.  There were only two findings.  This CFC has excellent paperwork system.  Exit conference was held with Debbie Floyd and Dennis Crowley.  Signature page was signed.  CAP is due on May 15, 2008.","14495","","7/2/2008 11:59:09 AM",
"000000019","5/9/2008","11:59:09 AM","LMILWARD","Correspondence","CAP received today.","14496","","7/2/2008 11:59:37 AM",
"000000019","5/16/2008","11:59:37 AM","LMILWARD","Correspondence","Sent CAP approval letter and satisfaction survey to Debbie Floyd.","14497","","7/2/2008 12:00:25 PM",
"000000019","5/23/2008","12:00:25 PM","LMILWARD","Correspondence","Revieved survey in the mail - placed it in the file.","14498","","7/2/2008 12:01:02 PM",
"000000019","7/2/2008","12:01:02 PM","LMILWARD","General Inquiry","Updated case notes to day.  The 2008 review is now closed.  Copies were made and sent ot DHS.","14499","","7/2/2008 12:01:51 PM",
"000000019","2/23/2009","10:31:58 AM","LMILWARD","Correspondence","Spoke with Debbie Floyd and scheduled annual CFC Monitoring visit for Tuesday, March 31, 2009 at 8 am.  Sent confirmation letter out to Dennis Crowley and Debbie Floyd - along with checklist and tool.  Included a note to Debbie about possible additional questions to be added to the tool - and we will send those as soon as they are approved by DHS.","22770","","2/23/2009 10:34:18 AM",
"000000019","3/24/2009","11:57:33 AM","LMILWARD","Correspondence","Received case load listings from Debbie Floyd via fax.","26831","","5/7/2009 11:58:24 AM",
"000000019","3/30/2009","11:58:24 AM","LMILWARD","Correspondence","Faxed Files for Review Form to Debbie Floyd and left a message for Debbie that it had been faxed and to call me if she had any questions.","26832","","5/7/2009 11:59:23 AM",
"000000019","3/31/2009","11:59:23 AM","LMILWARD","Meeting","Conducted review today.  It went very well - minimal findings.  Conducted exit conference.  CAP is due on April 30, 2009.","26833","","5/7/2009 12:00:27 PM",
"000000019","4/2/2009","12:00:27 PM","LMILWARD","Correspondence","Received fax today from Debbie Floyd about the missing script.  I was out of the office on a review.  See information regarding this in the correspndence section.","26834","","5/7/2009 12:02:33 PM",
"000000019","4/3/2009","12:02:33 PM","LMILWARD","General Inquiry","Called Debbie Floyd and left a message regarding the missing script.  Told her that I am leaving the reports as it stands and to explain the situation in her CAP.  I applauded the effort of the SC to correct her mistake so quickly.","26835","","5/7/2009 12:04:23 PM",
"000000019","4/9/2009","12:04:23 PM","LMILWARD","General Inquiry","Uploaded report today.","26836","","5/7/2009 12:04:48 PM",
"000000019","4/29/2009","12:04:48 PM","LMILWARD","Correspondence","Received CAP and survey today.","26837","","5/7/2009 12:05:19 PM",
"000000019","5/6/2009","12:05:19 PM","LMILWARD","Correspondence","Reviewed CAP and sent out CAP approval letter today.","26838","","5/7/2009 12:05:49 PM",
"000000019","5/7/2009","12:05:49 PM","LMILWARD","General Inquiry","Updated case notes and copied file for DHS.  This review is now closed.","26839","","5/7/2009 12:06:37 PM",
"000000019","2/26/2010","8:43:45 AM","LMILWARD","Correspondence","Contacted Debbie Floyd and scheduled annual review for March 31, 2010.  Sent confirmation letter out.","43874","","6/28/2010 8:44:53 AM",
"000000019","3/3/2010","8:44:53 AM","LMILWARD","Correspondence","Received case manager case loads via fax from Debbie Floyd.","43875","","6/28/2010 8:45:40 AM",
"000000019","3/24/2010","8:45:40 AM","LMILWARD","General Inquiry","Compiled Files for Review form for annual review.","43876","","6/28/2010 8:46:25 AM",
"000000019","3/30/2010","8:46:25 AM","LMILWARD","Correspondence","Faxed Files for Review form to Debbie.  Called to confirm that was received - left message on voice mail.","43877","","6/28/2010 8:47:16 AM",
"000000019","3/31/2010","8:47:16 AM","LMILWARD","Meeting","Conducted review.  Left at 7:30 am - arrived at 8:30 am.  Took a lunch break from 11:40-12:30.  Exited around 3:45 and left CFC around 4:30.

Overall, CFC's paperwork is in excellent condition.","43878","","6/28/2010 8:49:06 AM",
"000000019","4/30/2010","8:49:06 AM","LMILWARD","Correspondence","Received CAP from DEbbie Floyd.","43879","","6/28/2010 8:49:57 AM",
"000000019","5/26/2010","8:49:57 AM","LMILWARD","Correspondence","Sent CAP approval letter to Debbie.  Please note, CAP letter was tardy in being sent out due to hectic schedule by this reviewer during the month of May.  Will try to do better next year.","43880","","6/28/2010 8:51:07 AM",
"000000019","6/28/2010","8:51:07 AM","LMILWARD","General Inquiry","Updated case notes.  Copied and scanned file for DHS.  This review is now closed.","43881","","6/28/2010 8:51:49 AM",
"000000019","10/6/2010","1:12:56 PM","LMILWARD","General Inquiry","Phoned Debbie Floyd about 6 month follow up of the CAP.  Left message explaining process and asking Debbie to call me back.","43882","","11/5/2010 1:13:53 PM",
"000000019","10/6/2010","1:13:53 PM","LMILWARD","Correspondence","Spoke with Debbie. Explained the process and told her to call with questions once she got the letter.

Sent out letter with due date for CAP follow up.","43883","","11/5/2010 1:15:21 PM",
"000000019","10/28/2010","1:15:21 PM","LMILWARD","Correspondence","REceived letter and documenation from Debbie.","43884","","11/5/2010 1:15:57 PM",
"000000019","10/29/2010","1:15:57 PM","LMILWARD","Correspondence","Reviewed docmentation and approved the 6 month follow up.  Sent out approval letter to Debbie.","43885","","11/5/2010 1:16:40 PM",
"000000019","4/18/2011","1:07:03 PM","LMILWARD","General Inquiry","Left message for Debbie Floyd, Program Manager, about scheduling annual review.","53559","","8/26/2011 1:09:58 PM",
"000000019","4/19/2011","1:09:58 PM","LMILWARD","General Inquiry","Debbie returned my call and we discussed the following:

*Only file reviews this year, no admin part of review.
*More files will be looked at - 42 total for Decatur CFC.
*All will be transition files.
*List of files will be sent at 8 am the first day of the review.

Scheduled review for May 18 and 19, 2011.","53560","","8/26/2011 1:12:05 PM",
"000000019","4/21/2011","1:12:06 PM","LMILWARD","Correspondence","Sent out confirmation/scheduling letter to Debbie Floyd and Dennis Crowley, who is the fiscal agent representative.","53561","","8/26/2011 1:13:09 PM",
"000000019","5/3/2011","1:13:09 PM","LMILWARD","General Inquiry","Left a message for Debbie and told her of the following changes to annual review:

*Mostly, but not all, will be closed files that will be reviewed.
*List of files will be given 1 week ahead of time - I will fax it to her on May 11.
*Will change the start time on May 18 to 9 am.
*Asked her to print out case notes for each file.

I will send out a new letter in the next few days.","53562","","8/26/2011 1:15:25 PM",
"000000019","5/5/2011","1:15:25 PM","LMILWARD","Correspondence","Sent out revised scheduling letter.","53563","","8/26/2011 1:16:23 PM",
"000000019","5/9/2011","1:16:23 PM","LMILWARD","Correspondence","Received case manager's reports from Debbie Floyd.","53564","","8/26/2011 1:16:54 PM",
"000000019","5/11/2011","1:16:54 PM","LMILWARD","Correspondence","Sent Files for Review form to Debbie Floyd via fax.","53565","","8/26/2011 1:17:34 PM",
"000000019","5/12/2011","1:17:34 PM","LMILWARD","General Inquiry","Called Debbie Floyd to confirm that Files for Review list was received.  Left message to call if they had not gotten it.","53566","","8/26/2011 1:18:42 PM",
"000000019","5/18/2011","1:18:42 PM","LMILWARD","Meeting","Conducted first day of CFC review.  Left office at 8 am - arrive at 9 am.  Broke for lunch for 30 minutes - left for day at 4:15 - 17 files completed.","53567","","8/26/2011 1:20:33 PM",
"000000019","5/19/2011","1:20:33 PM","LMILWARD","Meeting","Second day of review.  Arrived at CFC at 8:30.  Worked until 12:30 - took one hour lunch break.  Completed files at 3:30.  Worked with computer issues until 4 pm.  Exit will be Friday morning at 8:30 am.","53568","","8/26/2011 1:22:17 PM",
"000000019","5/20/2011","1:22:17 PM","LMILWARD","Meeting","*Note to review - only had two monitors plus this writer due to one monitor being on vacation.

Conducted exit meeting from 8:40-9:20.  Debbie Floyd agreed with all findings.  She did mention that when looking at evals/assessments, that if the results/implication section was not completed, it could be due to it being a 6 month evaluation - this was a general statement and I will remind monitors to look for this during the other CFC reviews this year.","53569","","8/26/2011 1:26:13 PM",
"000000019","6/18/2011","1:26:13 PM","LMILWARD","Correspondence","Received CAP via email.","53570","","8/26/2011 1:26:42 PM",
"000000019","7/8/2011","1:26:42 PM","LMILWARD","General Inquiry","Due to hectic CFC schedule and vacation, this writer is just now able to review CAP.  One finding is not addressed.  Emailed Debbie and asked her to add this and submit a revised CAP.","53571","","8/26/2011 1:27:58 PM",
"000000019","7/11/2011","1:27:58 PM","LMILWARD","Correspondence","Received revised CAP via email.","53572","","8/26/2011 1:28:33 PM",
"000000019","7/13/2011","1:28:33 PM","LMILWARD","Correspondence","Reviewed CAP and sent out CAP approval letter.","53573","","8/26/2011 1:29:11 PM",
"000000019","8/26/2011","1:29:11 PM","LMILWARD","Correspondence","Updated case notes and reviewed file for any outstanding issues.

Report was uploaded on July 7, 2011.

Scanned file for sending to DHS.  Review now closed until the six month follow up.
","53574","","8/26/2011 1:30:36 PM",
"000000019","11/28/2011","8:02:16 AM","LMILWARD","General Inquiry","Called Debbie Floyd, Program Manager at this CFC.  Spoke with service coordinator, Sarah.  Debbie is out until next Monday, December 5.

I will contact her next week to discuss the six month CAP follow up.

I will contact Debbie on December 5 to discuss and schedule six month follow up to the CAP for the Compliance Verification Review that took place in May 2011.  This will make the six month follow up due to our office by January 5, 2012.","54743","","12/7/2011 10:16:31 AM",
"000000019","12/7/2011","10:16:31 AM","LMILWARD","General Inquiry","Left a message for Debbie Floyd about the six month CAP follow up.  Explained that we need a written follow up to insure that the CAP is being implemented as it was approved.  Told her that I would get a letter out in the mail today and that she should call if she has any questions.

I also asked her to call me about the Vivian Skelley issue.  This provider is a DT who "specializes" in behavior issues and markets herself as an autism specialist.  It came up during the review in the spring that both Debbie and I have some concerns about this - as early intervention only recognizes her as a DT -  not a behavior DT.  Asked Debbie to call me when she had a few minutes to discuss.","54744","","12/7/2011 10:22:20 AM",
"000000019","12/9/2011","10:46:53 AM","LMILWARD","General Inquiry","Debbie Floyd called back today.  She does not have any questions about the six month CAP follow up. I explained that it is the same requirements as last year and told her to call once she got the letter - which should be today.

Also spoke with her about the Vivian Skelley issue.  She is going to look up some of her evaluations to see how she is signing her name and is also going to ask her service coordinators for anything that they can think of where they feel she might be mis-representing herself to families.  She will get back to me, but it might take a while.

I will also be looking at this during her annual monitoring, whenever it comes up.

Debbie also mentioned that she heard from a service coordinator that a parent told her that Barb Utz is still doing the ongoing evaluations for children that she is not providing direct service for.  And that she must be having the ongoing provider sign the evaluations, as the parent told the SC that Barb actually did the evaluation, even though it was signed by the ongoing provider.  I will keep this in mind for the next monitoring review with her.","54894","","12/9/2011 10:53:13 AM",
"000000019","1/7/2012","12:24:21 PM","LMILWARD","General Inquiry","Received six month CAP follow up in the mail today (Saturday).  Will review once back in office on Monday or Tuesday.","55978","","1/10/2012 12:25:36 PM",
"000000019","1/10/2012","12:25:36 PM","LMILWARD","Correspondence","Reviewed the six month CAP follow up that was submitted by Debbie Floyd.  CAP follow up is very appropriate with memos that have been given to staff.  It is approved.

Sent out 6 month CAP follow up approval letter to Debbie Floyd.","55979","","1/10/2012 12:27:23 PM",
"000000019","2/13/2012","9:28:12 AM","CTRIPP","Correspondence","Called and left a message for Debbie Flyod, Program Manager. Asked that she call back to discuss the details and to set a date for the compliance review 2012. Gave her possible dates of 3/27 & 3/28 or 3/28 & 3/29. ","59210","","6/5/2012 10:49:26 AM",
"000000019","2/13/2012","10:05:23 AM","CTRIPP","Correspondence","Debbie called back and we discussed the CFC review.  Details -  compliance review (strictly file reviews no interviews, just like last year),  the number of files to be reviewed, went over what type of files (children who will be transitioned out during a 2 month period and that period as yet to be determined. Set date for 3/27 and 3/28 starting at 9:00 am. Confirmed all monitors and Leigh will be there with a tentative exit at 3. This should be sooner given the etxra monitor this year, but since this is the first CFC review of the year I want to account for any computer/report issues. Told her the scheduling letter will be sent with in 30-35 days of scheduled date and that I would fax her files for review one week prior to due date. Verfied fax number and asked if she had questions. Debbie asked about the type of files and I explained the 2 month period has not been deteremined, but it will be closed files from a two month period and some open files depending on the number of closed files from the specified timeframe.  

","59211","","6/5/2012 10:53:09 AM",
"000000019","2/13/2012","10:14:31 AM","CTRIPP","General Inquiry","Due date for scheduling letter is 2/23/12.  CFC report due March 13, 2012.  One week for names to be sent is 3/20/12. Will fax at 8:00 am like last review. 

Completed scheduling letter. Draft sent to Leigh. Will send scheduling letter on 2/23/12. ","57252","","2/23/2012 1:24:28 PM",
"000000019","2/13/2012","10:18:54 AM","CTRIPP","General Inquiry","Emailed Leigh, Shanna, and Tami regarding the dates/time of review. 
No rental car for this review. Leigh will drive her vehicle. ","57249","","2/23/2012 11:37:32 AM",
"000000019","2/23/2012","11:37:32 AM","CTRIPP","Correspondence","Sent scheduling  letter to Debbie Floyd and Dennis Crowley, Fiscal Agent. Called Debbie and left a message confirming scheduling letter sent and what time frame the transition/closed files would be from (November/December). ","57254","","2/23/2012 1:26:07 PM",
"000000019","3/9/2012","3:53:07 PM","CTRIPP","Correspondence","Received CFC report. ","57897","","3/9/2012 3:53:26 PM",
"000000019","3/19/2012","2:18:05 PM","CTRIPP","General Inquiry","Went over guidelines with Leigh regarding the CFC report and file review form. Compiled names for review. DHS had 14 files for review that are closed which left 28 open files for review. Per policy, file review form was checked by Leigh. ","57920","","3/19/2012 2:21:02 PM",
"000000019","3/20/2012","8:02:52 AM","CTRIPP","Correspondence","Faxed files for review, but it was busy. Tried again and it still did not go through. Will wait until 8:30 and try again. ","57944","","3/20/2012 8:31:49 AM",
"000000019","3/20/2012","8:31:49 AM","CTRIPP","Correspondence","Faxed file for review form and line was still busy. Called Debbie and left a message confirming I tried to send files for review three times and line was busy. Asked her to call me back to see if there was an alternate number I could try and/or if there were any porblems with their fax machine. If not, then the problem might be on our end.  

Faxed one more time and it worked! Left a voicemail for Debbie confirming the file for review form finally went through. Asked her to call if she has not received it or cannot read the document sent. ","57945","","3/20/2012 8:48:12 AM",
"000000019","3/27/2012","3:34:15 PM","CTRIPP","Meeting","Conducted first day of review. Completed review A and finished over half of review B. Shanna, Tami, and I broke for lunch around 12:15. Leigh stayed and double checked findings. Stopped working on files around 3:30 and uploaded review A. ","59212","","6/5/2012 10:53:24 AM",
"000000019","4/2/2012","10:19:41 AM","CTRIPP","Correspondence","Leigh, Tami, and Shanna completed review and exit by 12:00.  Debbie signed the report signature page. CAP is due April 30, 2012.  ","58318","","4/5/2012 9:45:51 AM",
"000000019","4/30/2012","2:33:05 PM","CTRIPP","Complaint","CAP sent to Leigh. ","58919","","5/10/2012 2:33:32 PM",
"000000019","5/10/2012","2:33:32 PM","CTRIPP","Correspondence","Reviewed CAP and it addressess all findings. However, some things need to be changed and/or fixed. 1. Section 3.6 under activities implemented toward future compliance does not correlate with the violation. It looks like it was accidently cut/pasted from the previous violation. 
2.  Also, since there were two reports the CAP addressed the vilolations the same way. So, for the open files section 1.5 was not addressed, but it was addressed for the closed files. Need to see if this is okay. 
3. Section 2.7 violation was mislabled as section 1.7. need to verify if this is okay
4. With the new directives number five asks that barries be explained for previous violations. This was done, but not for all the previous findings. 

Per policy, went over CAP and CAP questions with Leigh. It was decided since Decatur CFC had two reports that the only change that needs to be made is addressing the correction action for section 3.6. 
Leigh reports this should be eaiser for the CFC next year when one report is given and if similar issues arise technical assistance can be given then. 

Called Debbie and left a message letting her know the CAP was reviewed. Asked that she make changes to section 3.6 under activities implemented. Explained that it looks like the activitiy was accidently cut/pasted from the previous finding. Confirmed that once this change was made her CAP would be approved. Gave her our fax number to send addendum and asked her to call with any questions.  ","59213","","6/5/2012 10:55:21 AM",
"000000019","5/14/2012","11:35:24 AM","CTRIPP","Correspondence","Received corrected CAP. CAP approved. Completed CAP approval letter. Per policy will have Leigh look it over before sent. ","58921","","5/14/2012 11:36:19 AM",
"000000019","5/16/2012","8:51:25 AM","CTRIPP","Correspondence","Leigh approved CAP letter. Sent CAP approval letter today. ","58922","","5/17/2012 8:51:51 AM",
"000000019","6/5/2012","10:25:21 AM","CTRIPP","Correspondence","CFC review complete. 6 month follow up will be 9/28/12.  File closed and scanned to Leigh. ","59209","","6/5/2012 10:27:18 AM",
"000000019","6/29/2012","9:25:12 AM","LMILWARD","Correspondence","In regards to the CAP and a request for clarification that was part of the cover letter for the CAP of this CFC, a letter was sent to Debbie Floyd on May 18 that clarified the rule that consents, releases, documentation of receipt of rights, financial consents and cornerstone releases expire upon the file being closed.

Please see letter dated May 18 in correspondence section for further information.","59732","","6/29/2012 9:28:12 AM",
"000000019","8/15/2012","10:22:33 AM","LMILWARD","General Inquiry","There was a concern during this year's monitoring review for Dona King that the provider had a lot of "bucket auths" - for example, 36 per authorization for 60 minutes - with the IFSP then saying it was for 3x/month.

I spoke with the CFC Manager, Debbie Floyd, about this and she said that she had noticed this during her own file reviews and was planning to talk to the service coordinator about why she suddenly started doing her auths this way.  I stated that DHS has frowned upon this practice in the past and Debbie said that she knew that.  I asked Debbie if anything had changed with DHS in regards to this direction and she said no.

